This paper presents a method for learning modular representations for RL that allow for generalization in three regimes. The technical novelty is highly limited, but the empirical contribution is promising. At the same time, I would like to see a number of the presented results clarified and some additional analysis done to understand why the baselines perform so poorly and which parts of the proposed method contribute the most in different regimes.	2
"The paper develops an interesting suite of diagnostic tasks/environments to study generalization in deepRL agents. While the technical contributions and results are interesting, it is difficult to fully judge the merits of the proposed model and the main contribution of the feature attention mechanism if it is not referenced, discussed or evaluated in the context of related prior works [1, 2, 3, 4] that study the similar problems and propose similar solution methods. Further, the paper would greatly improve with more qualitative analysis into the CPS model’s components and their role in its generalization performance. For these reasons I’m giving a score of 5. I’m willing to increase the score if my concerns are addressed.     
"	2
In summary the proposed method has few strengths and weaknesses, it would be easy to understand the effectiveness of the proposed method, if the paper provides experiments showing the improvements when masking strategy is introduced to other transformer networks	2
The main concern of this paper is the usefulness of the locality mechanism due to the existence of Swin transformers which are more computationally efficient. 	2
"The advantage of the proposed masked attention over the existing literature is not properly discussed. In addition, paper writting is very bad, with substansive confusing descriptions and notations.
"	2
Based on the concerns listed above, I think at this moment this paper does not reach the status for publication in ICLR.	3
Overall, I think this work provides a neat and elegant analysis for AdaGrad and several variants. It shows that AdaGrad behaves similarly in terms of expectation convergence and with high probability convergence. However, I found the results still unsatisfactory in terms of I did not see how those results could explain the good performances achieved by AdaGrad and its variants. To my understanding, this is more like verifying and improving existing analysis to some extent but lack of providing new insights.	2
The paper considers and interesting and difficult problem. However, the results seem to fall short of realizing the ideal goals.	3
I think the contribution is meaningful and the writing is clear. If other reviewers are not doubtful about the novelty, then I'll give an accept.	3
The authors present an interesting hypothesis regarding modeling human exploration behavior. However, I am not convinced that the experimental setup captures general human exploration. The experimental setup were synthetically created to have repeatability and doesn't capture the general layouts (of indoor spaces or otherwise). Thus, I am not convinced that these hypotheses will hold true when tested on realistic environments. 	4
"I find the idea of the paper interesting, and I think the selected suite of experiments highlights the points the paper makes rather well. However, I cannot tell if the insights about map induction would extrapolate to more realistic cases, as the considered environments are very regular & specific in their repeating patterns, applicability might be limited. I also think the clarity of the model specification & the assumed probabilistic assumptions can be improved, I listed my main concerns in the main review.

"	2
The paper appears to be generally interesting and novel. Perhaps because of the page limit, not enough details that would be expected for a human behavioral modeling are provided, and I hope they can be added during revision. 	3
"In summary, the paper is generally well written and tackling and interesting question. The proposed task is interesting, but I am concerned that the paper does not provide a clear argument that the proposed methodology and analysis actually prove the hypothesis. 
- This paper is mainly a Psychology study (as the computational model for AI part of the claims is not really demonstrated), and ought to be reviewed by an expert in experimental psychology. 
- The analysis of the result does not provide clear evidence that the hypothesis is true
- The hypothesis should be framed more clearly with the existing literature, existing hypotheses of human spatial cognition and prior experimental evidence using established tasks. 
"	4
"This work opens a discussion around the problem of estimating the performance shift in commercial ML APIs (for classification). The paper defines a metric for the performance shift of such APIs (via the confusion matrix), and presents a method to achieve near optimal sampling rates.

The theoretical contributions of the paper are small but non-trivial. The experimental analysis is detailed and interesting, but could benefit from further ablation studies on the effect of the client-side difficulty gauge model. The problem is of interest to the ML community and the release of the annotated dataset used in this work would be useful to the community. 
"	3
API shift is an important problem that needs to be addressed in order to operationalising AI. This work proposes a way to assess these shifts using limited number of API calls and has a lot of practical importance. Most deployed ML models are also priced in a manner wherein each API calls has an associated cost and thus performing API shift assessment using limited calls is quite important even from a pricing stand point. 	3
I think that the problem of ML API result shift is real and important. I believe authors made interesting and useful contribution in evaluating such shifts. Although the paper has some weaknesses, I would recommend accepting it. 	3
"The paper makes atypical but important contributions to ML ethics. Although the proposed algorithm is not groundbreaking from a technical perspective, it does contribute significantly towards measuring and tracking changes in black-box APIs, and I think it is of high value to society. I am concerned that the idea of difficulty levels (K) is not fully developed, but I lean towards acceptance.
"	3
The paper describes a reasonable approach to generative modeling and demonstrates promising metric values. However, the approach itself is a combination of two well-known models. The main issue of the paper is that the particular choice of the generative models is not well-motivated.	2
This paper introduced a simple idea to train an energy-based model, which is very challenging in high-dimensions. The numerical result makes quite significant progress over state-of-the-art methods in terms of FID scores on natural images.  	3
The article not only introduces some innovations, but also conducts a large number of experiments to demonstrate the superiority of the algorithm.	3
"Overall, while the paper is interesting, the lack of justification for the authors’ motivation prevents me from recommending a clear acceptance for this paper. My current evaluation of this paper is borderline but can be changed after reading the author’s rebuttal.

***
Post-rebuttal: I appreciate the authors’ thorough responses to my questions. After reading the responses, I have tended to accept this work, thus raised the review score accordingly. However, this rating is only marginally above the borderline, thus I would not champion the paper for acceptance.

After the authors' follow-up response: I feel more comfortable accepting this work. I am sorry to keep my score as 6, mainly due to there is no review score of 7 in the system. Instead, I increased the significance score of this paper accordingly.
"	3
This paper is novel and techinical sounds. The proposed framework is not specially optimized for multi-label problems, but it is still a good paper to see in ICLR. Thus, I am incline that is paper is marginally above the acceptance threshold.	3
Overall, I really enjoyed reading the paper and it was refreshing to see such a practical application and benefit for the end-user when using the approach in terms of both predictive accuracy and reduced costs. Therefore, I recommend to accept the paper.	3
This paper addresses a practical problem to combine the different ML APIs for multi-label classification and provides sufficient theoretical and empirical analyses. Recommended for acceptance.	3
"1.The paper claims that ""FrugalML requires a large amount of training data and involves solving a non-convex optimization problem with complexity exponential in the number of distinct labels"". However, the paper does not provide the time cost of their proposed method and also do not report their time cost in the experiments. Since the paper aims to design an efficient ML API selection strategies for multi-label classification tasks, but the paper did no show any benifit of time of their proposed method from both thoery and experiments. This is a major flaw.
2,The paper just combines existing technique, but did not bring any new technique, or new theory or new insight.
3.The paper presents online algorithm. Then what is the regret bounds, i.e. bounding the regret of the proposed algorithm over the worst-case sequence?
4.There are too many efficient XMLC methods. What are the advantanges and disadvantages of the proposed methods and other existing MLC or XMLC methods?What is the different and connection between them?
5.Can the proposed method converge? Can you provide the theory and experiments guarantee?
6.Can you test your method on XMLC datasets? Can you compare your method with popular XMLC methods such as PPD-Sparse, SLEEC,SiameseXML,ECLARE,LightXML on Amazon-3M and WikiLSHTC-325K	? please refer to http://manikvarma.org/downloads/XC/XMLRepository.html"	1
The paper studies an important problem of improving the model robustness against adversarial attacks. Towards this paper aims to leverage the recent advancements in the area of generative models. The paper shows that utilizing the synthetic images generated from suitably chosen generative models can boost model robustness. The paper both theoretical and empirically studies various metrics to select the correct generative model for the underlying task.	3
The authors provide an in depth evaluation of using generative models to augment adversarial training, showing large improvements and interesting insights both empirical and analytical. I think the paper should be accepted.	3
The paper studies an important problem for adversarial robustness, and I like the theoretical analysis part. My concern is mainly on the experiments. 	3
The paper offers some interesting theoretical and practical results, but without the hole in the proof fixed I do not think it should be accepted. I will gladly raise my review if this is adressed.	3
The paper proposes and analyses a special case of the objective from [Titsias, 2019]. Unfortunately, the empirical study is not sufficient to make positive conclusions about the proposed technique.	3
While I like the motivation of the paper, I think the actual algorithm and the experimental details are somewhat opaque. This can be easily fixed by fixing the manuscript and making these things very clear. I'm also somewhat concerned about the practicality of the algorithm and I think this needs to be addressed by the authors in the manuscript. For these reasons, I lean towards a weak reject though I am more than happy to increase my scores if the authors address my concerns.	3
Overall I think the whole idea of providing a set of guiding principles for the design of objectives to tune MCMC proposals is interesting and relevant. However, I feel the presentation in this paper may be a bit too generic, and the derivation of the one concrete objective requires a decent amount of manual tuning. Thus, it is not extremely clear to me whether this framework, as presented, simplifies the development of new objectives significantly or not. In addition, I think the concrete objective proposed could be tested more thoroughly, specifically in some settings where samples from the target are not available (i.e. tuning its parameters online as most adaptive MCMC methods do).	3
The proposed Ab Initio objective seems to be an interesting addition to the current candidates of training objectives for MCMC proposals. However, given the heuristic formulation and inadequate empirical evidence, I am cautious about its general applicability.	2
Considering the limited novelty of the proposed network and inadequate experiments, I think this paper does not meet the standard of this conference.	2
I am not sure that the paper is innovative enough for acceptance to ICLR. The authors should also compare their approach with other state-of-the-art approaches, and evaluate on difficult real-life cases (pathological rhythms, different skin colors,…)	2
Overall as indicated above technically the algorithmic contributions are rather modest. The main novelty lies in the application described. If the paper is to be accepted it should be accepted due to the interesting application.	1
The work presented is of general interest and contributes with a methodology for a better understanding of learning representations for dynamical systems. The paper addresses several aspects such as the optimization of the loss function of neural network models to better estimate higher order dynamics, as well as the incorporation of the second derivative of the input frames to improve the performance of second order dynamics. Applying this to the beat wave characterization problem, the model is able to better estimate left ventricular ejection time intervals (LVET). The paper will be greatly improved if the revisions suggested in this review are taken into account, especially improving the comparative results with other models and better justifying the use of synthetic data.	3
In summary, the higher-order motion characteristics estimation from the video is an interesting topic while I have some concerns on the novelty and the experiment results.	2
The paper aims to provide some theoretical analysis for contrastive representation learning under weaker assumptions than prior work (like conditional independence) and has some interesting empirical findings about how performance of augmentations can be ranked using a metric that depends just on unlabeled data. While the general idea is nice, there are issues with the theoretical setup (as described in the main review), raising questions about the meaningful-ness of the assumptions and results. Furthermore the comparison to prior very relevant work is also inadequate. This leads me to assign a score of reject for the current version.	3
The authors expand our understanding of contrastive learning on top of the existing alignment and uniformity perspective, by studying the role of data augmentation.  They provide theoretical guarantees on downstream performance, and propose an interesting new metric that can be evaluated using only the given unsupervised data.  Overall I think this is a strong submission, and would recommend an accept.  	3
The paper provides a theoretical analysis on the interplay between alignment and augmentations. Empirical experiments nicely complement the theory, and lead to interesting metrics that reveal the properties of this interplay. Overall the paper is also nicely written. While there is one slightly incorrect claim (which I think is fixable) and some places that would need clarification, I think the findings in this paper are valuable to the field. Thus, I recommend acceptance.	3
The idea of understanding contrastive learning from the perspective of data augmentation for intra-class samples is interesting. However, 1) some key assumption for the analysis is too strong; 2) the analysis on the existing contrastive learning algorithms is preliminary and needs more work; and 3) the authors emphasized the importance of finding the sweet spot of data augmentation (ie, perfect overlapping). But how to achieve that in practice is not discussed.	2
The paper presents a useful dataset to evaluate word-superimposed image recognition models. The analysis on CLIP shows how it behaves for different categories of superimposed words. The writing can be improved, especially around the presentation of the task and some of the results. Further experiments on ImageNet-based CLIP would make the paper stronger.	3
This paper introduced a benchmark task for evaluating picture-word interference in visual-language joint learning models. The benchmark was tested with the latest model CLIP. The evaluation results brought novel insights to understand the recognition process of the CLIP image encoder, showing its distinction on visual representations of word forms and object images. This provides a new perspective for future studies to evaluate the interference of multi-modal processing in AI models. Some results and figures may need further explanation or clarification for better understanding of their findings.	3
"Work like this should is very important to understand how and why the state-of-the-art models perform well, what their limitations are, and how we can improve them.
"	3
"I think that the authors should continue to peruse this direction,
because I think it's potentially quite interesting: understanding
if/how CLIP can reason about ambiguous scenarios where more than one
answer is correct (in this case: transcription vs. object detection)
is cool. But: because the ""correct"" answer (or a task description)
isn't ever given to CLIP (as it was to the children in Rosinski's
work), I can't bring myself to be convinced by any of the experimental
claims.  My suggestion to the authors would either to i) consider
fine-tuning CLIP with using supervised data that specifies which of
the tasks should be undertaken (transcription vs. detection); or ii)
consider designing prompts that specify what should be predicted,
e.g., ""A photo of the word X written in red font over a picture of Y""."	3
"This is an interesting paper, but it is better to include more concrete theoretic/empirical analysis on why/when the suggested scheme works. Moreover, comparison with existing schemes is missing. 
"	2
Overall a nice attack that shows the keeping data distributed while only sharing model updates does not provide strong privacy guarantees.	3
"This paper proposed novel and effective data reconstruction attacks in federated learning. Overall, I recommend accepting this paper for its solid technical contribution and convincing results. 
"	4
The paper provides another piece of evidence that federated learning on its own is not sufficient to protect user privacy, and explains how even with only a minor malicious change the server can exactly recover user data. And the message is very clear and well exposed in the paper. However method is only a slight variation on ideas from previous work. 	2
The paper executes about the first thing you would try. This can be a strength and a weakness. I wish the authors provided more insight in their writing. Not only explaining what holds, but also why and putting in the context of existing work. The paper could be made stronger by investigating any or all of the directions suggested in (1)-(4) above.	2
"The theoretical findings of the paper are sound but it is hard to appreciate the novelties of this work over the existing techniques and analysis of GP-Bandits. I will be happy to increase the score if authors can precisely point the new challenges overcome by this work and what the one novel idea unique to this work.
"	2
I am positive about this submission, I think it is interesting, innovative and potentially very impactful. The results are impressive, though I think there is an opportunity to give a bit more insight as to the conceptual reasons for the more surprising aspects of the results.	4
This paper presents some interesting ideas and generalizes the setting to nonparametric policy class. I hope the authors could clarify their contribution w.r.t the SOTA rate. 	3
The proposed approach though technically simple relative to existing literature in neural and Gaussian process literature it is well motivated, technically sound and with comprehensive experimental results that support the improved predictive performance claimed by the authors.	2
I feel that the contribution is fairly incremental and I'm disappointed that they did not consider full normalizing flow models. However, I found the exposition engaging and the experiments thorough.	3
"I like that fact that the authors include multiple data sets that can show the effectiveness of modeling dependencies in the input (or the output). However, I think the novelty of the proposed methods is not that impressive. 

Minor comments

In the end of page 1: “CNPs model their respective outputs y_m and y_m’ independently, that is y_m \prep y_m’”. It would be better if the mathematical definition of the symbol “\prep” was included in the manuscript. 

The current version of the manuscript is not printable (on Windows 10). I tried to print the manuscript out from Adobe reader and Chrome several times but failed to do it. 
"	2
The paper tackles an interesting problem for RL, the proposed method is incremental but partially novel. On the other hand, the evaluation is limited and the results are not significant.	2
I find the paper clearly written and a direct application of epistemic uncertainty driven exploration in RL from preferences. Although simple, its novelty is marginal. Also, it lacks theoretical justification (e.g. bayesian RL intuitions, why uncertainty over the rewards might work better than uncertainty over dynamics, aleatoric vs epistemic uncertainty, etc.). Finally, the experiments, although they support the argument, there are experiments that don't contribute to the discussion (C2)	2
Exploration for preference-based RL is an interesting problem, but the current paper has multiple issues that should be addressed. I hope the authors can provide some clarification my questions above. 	3
The proposed method is of interest within the domain of preference-based reinforcement learning, as guiding exploration can reduce human operator workload. The novelty of the approach is limited and the claims have been shown before, but in a different framework. This limitation has to be overcome or leveled by a thorough evaluation, allowing generalized conclusions. 	2
"This paper discussed an approach to take priors into account in machine learning with a slightly different formula, which I have doubts on its correctness. In the experiments, they showed that performance in some tasks can be significantly improved by cleverly choosing class priors. The experiment results look good, but I do not think it fully justifies their algorithm because of the lack of baselines and inappropriate interpretations of an equation.
"	2
The proposed implicit generative model seems interesting and achieves good performance for a range of weakly-supervised tasks. However, I am slightly leaning towards the negative side due to the lack of clarity in the model design and missing comparisons in the experimental evaluation.   	3
I like the paper and its aim, particularly on the experimental front. There is room for improvement on the theoretical analysis and related work.	3
The idea is interesting and easy to follow. It has a very positive impact to the AI community. However, the paper writing and organization, experiment design and presentation still have room to improve. Therefore, I initially tend to marginally accept this paper.	3
I would vote for acceptance of this paper. I believe the idea is novel and practical, also theoretically non-trivial. The content in this paper is substantial. Still there could be some improvable weaknesses, see above.	3
"The overall assumption in the proposed bandit model is that the reward of an arm relies on the number of times it was played in the past. I recommend rejecting this paper in a large part because:
1. This setting cannot address the traffic routing problem which motivated the study.
2. Compared with existing bandit models which take history into consideration, the major difference in this paper is that it considers a short-term reset, which is not a significant modification.
3. The technical contribution is not substantial, as the overall structure of the algorithm and the corresponding regret analysis follows directly from other papers with limited new insights."	2
This paper proposed an interesting question, but the algorithms and techniques used in this paper lack enough novelty for being accepted by the conference. Thus, I tend to vote a reject. 	2
"This paper proposes a new theoretical bandit model called congested bandits. While there is some novelty in problem formulation, algorithm, and regret analysis, overall, the paper does not adequately address the problem of congestion in real-world routing problems. 

In online routing problems, congestion will depend on many other factors such as the exact time of recommendation, speed of the vehicle, etc. One way to relax the current assumption is to assume that the current reward depends on a weighted average of the number of times an arm is played in the past (with decaying weights). This paper proposes a niche theoretical bandit model; however, its practical significance is not clear. 

It is not clear how the non-increasing nature of f_cong affects the regret analysis. Does this property have any effect on regret bounds? Is it used as a part of regret analysis to prove sharp bounds? What happens when f_cong is not non-increasing? 

The form of the optimal policy when mean rewards are known deserves more discussion. Is the optimal policy an index policy? Is it a threshold-type policy? 

Please compare with other methods, like UCLR2 in experiments.
"	2
The paper is well written and the method proposed is marginally novel. An extra support section for optimal configuration and convergence analysis would be a great plus to justify the advantage of the method. 	3
Overall, this paper provides a new way to define the oversmoothing problem in GNN. But it lacks the novelty and solid experiments. 	2
Overall, based on the weakness mentioned above, I think this paper has severe problems with math derivations and the contribution of this paper is also unclear.	1
Based on the weaknesses of the paper pointed out above, I tend to reject this paper.	2
I would suggest a rejection of this paper given the current draft. 	2
Overall, I think it's not a presented in a straightforward way and it's lack of many details for readers to fully digest it. I feel the topic is interesting but in practice I don't know why it's important and author didn't motivate this. I will be considering to raise the score if the introduction is re-written in a motivating form.	1
"The paper suffers from a lack of problem that is demonstrably made headway on, i.e., where a proposed method improves over sensible baselines on sensible metrics, largely because data, baseline, and metrics are chosen and justified poorly in my opinion.

That is why I currently cannot see what anyone could get out of this paper as it is (other than remembering that arithmetic coding and k-d trees exist and possibly being tempted to think about volumes in latent spaces and the relation between overfitting and representational capacity a bit more, no thanks to the paper which does not ever talk about these issues itself).

Finally, I should disclose: I have reviewed this paper before (but do not know its authors or anything beyond that) and some more fundamental concerns are unchanged from my last review, though the paper has improved noticeably in my mind (thank you for these improvements, it really has gotten better). My review is thus focused on what I believe is possible to still improve about this paper rather than trying to reiterate previous concerns---that is why I have little to say about the evaluations performed themselves."	3
I have reviewed this paper last year, I can see the authors have reorganized the content significantly. I will give a weak acceptance this time and willing to discuss among reviewers.  ​	3
"This paper is novel mostly in that it utilizes a Gaussian process to generate an extra coarse prediction of the query image. However, an ablation study is lacking to prove the effectiveness of the dense GP module alone. 
"	2
many aspects are unclear	2
The idea of adopting dense Gaussian Process (GP) regression to learn the mapping from local deep image features to mask values, as well as considering uncertainty for the final segmentation is interesting. Although the proposed method seems like a dense setting of the existing methods, the paper is well written and the results achieved are very competitive. I'd like to enhance my rating if the authors address all my concerns.	3
The paper overall presents a novel idea with solid empirical validations. Except some minor concern I raised in previous parts. In total, I am inclined to accept this paper.  I am happy to raise the score if my concern is fully resolved.	3
The approach is promising, but is limited in terms of novelty, experiments and the comparison with existing approaches that makes it difficult to assess the true potential of this approach.	2
This study is definitely an interesting take on incorporating biologically-plausible components in an ANN design. However, the proposed model contains several limitations in terms of its expansibility to more challenging problems and some controls are missing to ensure the validity of the main claims, particularly those related to the robustness of the model. For these reasons, I cannot suggest accepting the paper in the current, but am willing to update the score if the authors address my concerns.  	2
"The paper has both valid strengths and weaknesses. The paper could be a clear 'accept' for me if the authors would at least present results with more standard MNIST architectures, like conv+pool layers and/or 3-4+ layers. Additionally, it would be nice to see results of the method at least on CIFAR-10.
"	3
The paper addresses an interesting topic. But it is not clear what its innovations are, and whether it can be implemented with a local learning rule.	2
"Some detailed comments:

* page 5 [Approximation for GIP kernel]: I get confused here because the authors first assume the feature vectors are normalized (which is OK but makes the GIP kernel defined in Equation (4) less interesting, which, in essence, only depends on the ""angle"" $\psi(x,x')$) and then further takes the nonlinear function $\zeta$ to a binary function: is there any evidence or previous results saying what type of kernel can one approximation with this particular choice of nonlinearity? At least, this is a much less general family of kernels than the GIP kernel defined in Equation (4).
* the theoretical results in Lemma 4.1, Theorem 4.2, and 4.3 are interesting: while it is stated in Lemma 4.1 that one needs at least $P = O(N)$ random features to well approximate the (whole) kernel matrix up to some $O(1)$ error, it turns out, in Theorem 4.2 that one only needs much less ($P = O(\log(N))$) to get similar training error in the distributed setting. Also, while the results for GIP and RF kernel in Lemma 4.1and Theorem 4.2 are somewhat similar (up to constants), the results in Theorem 4.3 for these two kernels are very different and one needs only $P = O(\sqrt{N})$ for random features but $P = O(n)$ for GIP kernel. Could the authors comment, or perhaps also provide some intuition on this (which may be of independent interest)?"	2
While the paper proposes some interesting methodologies for decentralized optimization over RKHS, it is difficult to assess whether in theory or practice they actually advance the state of the art. This is because they have not done a rigorous comparison of their convergence theory or contrastive numerical experimentation with competing approaches. These aspects need to be thoroughly addressed before I would consider this work to meet the bar for publication.	2
Overall, I think this paper is technically sound, has solid theoretical contributions and the paper is clearly written, but it doesn't position itself well in the related area and the experiment is weak. I vote for weak acceptance.	3
Overall, I think the paper presents a good contribution but I do have some minor concerns that I would like the authors to address as I have mentioned above.	3
The authors propose an interesting idea for constructing OOD classifiers starting from counterfactual invariance for symmetric transformation, an idea that is well-formulated in this paper. Despite the lack of real-world validation, I think the paper has a strong theoretical basis and is a decent contribution to the literature.	3
Interesting ideas with relatively toy empirical results.	3
"This is a very strong submission that contributes new theoretical insights to a hot topic in optimization for machine learning.
The lower-bound showing that random permutations are optimal in the general setting answers an open question about permutation-based variants of SGD, while the analysis of FlipFlop opens to the door to clever permutation schedules which improve convergence in specific settings.
I think, with additional empirical justification, FlipFlop could become another standard trick in stochastic optimization. 
Additionally, the analysis in the appendix develops many small, but novel results which may also have use for other problems in optimization; see ""Theory"" for an example.
In addition to the novelty of the theoretical results, the paper is polished and the writing is well executed. 

Given the above, I strongly advocate for this submission to be accepted. "	4
"The research is well motivated, and a simple intuitive idea (flipflopping) improves convergence for certain (admittedly limited) settings.
This reviewer thinks the paper could be a contribution to this conference."	3
Although the paper considers the optimality of permutation-based SGD only for strongly-convex functions, the theoretical results are interesting enough and the proposed trick FlipFlop seems to be a very promising approach to further accelerate random reshuffling. I am leaning towards accepting the paper, although additional experiments could further strengthen the paper.	4
In general, I recommend accepting the paper. Although the settings studied in the paper is limited, it provides a better understanding of permutation-based SGD and can motivate further studies.	3
The paper is generally well-written. Properties of the proposed class of divergences are well-investigated. A sufficient number of experiments are provided to demonstrate the usefulness of the proposed method.	3
Overall I think this is a very interesting paper. The new family of discrepancies is likely to find broad applications in machine learning and data science and can potentially inspire the development of other decision dependent discrepancy measures. 	4
"This paper makes a fundamental contribution to the family of divergences used for machine learning tasks and provides convincing evidence on the usefulness of H-divergence. However, there is still room for improvement related to the computation of H-divergence. Please describe the feasibility of computation of H-divergence for the experimental examples studied in the paper in your response.
"	3
Overall, it is a good paper with a complete analysis of the design of architecture, training/testing approach and extensive experiments. 	3
"The paper has a clarity issues and many notations are not introduced or defined.

--Edit-- The authors either explained or addressed the issues in the paper with other reviewers. I am happy to recommend the paper for publication."	2
Reasonable idea, which proposes a loss that improves stability; however, it has two disconnected contributions and is not so easy to read. Some of the important points are not discussed/analyzed experimentally.	3
"In my opinion, the paper brings significant advances to the field of neural PDE solvers. The proposed push forward trick, together with the temporal bundling trick, are valuable contributions as they impose favorably condition on autoregressive solvers (zero stability), improve the accuracy of other existing approaches as [Li et al 2020 a] and the inference time of the solver.
The approach is well evaluated experimentally,  showing accuracy and generalization results that are above the state of the art of neural solvers and beat classical solver schemes in inference time.
For these reasons I consider the manuscript to be accepted at ICLR 2022."	4
The novelty of the work is limited, there is no interesting distillation design that tailors to the unique characteristics of the dependency complication introduced by the graph. Besides, the literature discussion is not thorough, missing out on quite some important related works (KD on graph-structured data). In the experimental study, this simple distillation design didn't show competitive performance when the teacher model is more advanced GNN architecture. Overall, I recommend rejecting this paper.	1
I would like to recommend to accept this paper for its practical intuition, satisfying performance and comprehensive discussion on limitations.	3
Practical limitations of GNNs in industry setup are quite severe for existing GNN models and this approach offers an easy way to overcome them and leverage graph topology at the same time. 	4
"The paper proposes a novel approach for effectively training MLPs for node-wise classification tasks on graph structured data. The proposed approach allows to train architectures able to approach in most scenarios the performance of a reference GNN (SAGE) while requiring a fraction of the computational cost as no convolution is realized on the given graph. The experimental evaluation presented in the paper is generally sound and well highlights the benefits of the idea proposed in the manuscript.
"	3
"While this paper is working on a very attractive problem and provides a working solution, some technical decisions require further elaboration to make the paper technically stronger. 
1. The choice of the $b$ function and adjustment in eq.3 needs to be further discussed. Otherwise, Theorem 1 seems to be solving a self-defined problem.
2. While the methods used to ensure monotonicity and stability seems to work well in the current experiments, it is unclear whether it will require such complicated steps to solve the issue. I wonder if a regularisation term plus isotonic regression on the $Z^t_{k}$ would also solve the problem while always ensuring monotonicity. 
3. Improve model under distribution-shift is a well-established domain, I wonder if other reviewers with a stronger background in out-of-distribution prediction could enlighten if there are any good baseline to compare."	3
Lowering the score is mainly motivated by the issues that are discussed in the main review. Unless resolved, the general recommendation for the current work is that it is below the acceptance threshold.	2
This paper considers an new but important branch of truthworthy regression/forecasting, online learning with distribution drifts. The draft is clearly written but some concerns lie in the novelty and experimental setting.	3
I think this paper considers an interesting and important problem; the proposed approach is novel, but it not well justified in theoretically and empirically as mentioned in the main review. I'm willing to adjust my understanding and score as well.	3
There is some interesting idea of regularizing OOD action's value, but the significance of both theoretical and empirical contributions is vague.	2
Please see the main review. 	2
The idea of this paper is reasonable but to implement this idea, the problem of density estimation in high dimensional state-action space should be addressed first, which is unfortunately not convincing in this paper.	2
Overall, I believe that the contributions of the paper are only marginally significant. The arguments criticizing CQL are made but do not seem to be properly addressed by the proposed method. The results have shown that the performance has increased, but the introduced hyperparameter $\nu$ does not have a proper way of optimizing it, which is different from $\alpha$ of CQL that can be tuned to prevent the divergence of Q values. We usually expect to have a performance improvement from having another freedom on hyperparameter, and I cannot credit the performance improvement of this paper much.	2
I believe this is a solid work but with a limited scope of contribution. I'm not that familiar with some of the related work and used datasets, but I think additional comparisons are needed to assess the attractiveness of the proposed approach correctly. That is why in my opinion, this work is now marginally below the threshold.	2
"1, The paper claims that ""Cost-sensitive loss is hard to optimize since it is non-smooth and non-convex"". But how did the paper address this issue? what is the time cost of the proposed methods? The experiments also do not report the time cost the proposed method. Since the paper focuses on the time complexity issues, but the proposed method did not show any benefit of time both from theory and experiments. This is a main major issue.
2, The distributionally robust learning approach is uesed as the optimizer. But the time cost of DRO is also very high. How can you use DRO for fast optimization?what is the time cost？can you report the time in experiments？can the proposed method coverge？can you provide both theory and experiments support for convergency？
3, The data sets used in the paper is very small and trivial. Given these data sets, many existing cost-sensitive hierarchical classification methods can be efficiently optimized. Can you test your method on imagenet dataset and larg-scale NLP data sets？
4.There many methods aim to devide the cost-sensitive learning problem into some sub-problems. What is the advantage and disadvantage of the proposed method over existing methods? "	1
The paper needs to further motivate the significance, evaluate on truly large-scale settings, discuss related works and compare with more recent methods.	2
"In my opinion, incorporating ""learning to abstention""  to CSHC is somewhat interesting and new, in particular,  the authors provide the bijective correspondence between the hierarchical cost-sensitive loss and the set of abstaining losses to make the layer-by-layer efficient optimization possible, while the proposed LAM achieves better performance comparing DARTS despite of insufficiency."	2
Some parts of the paper are not so clear and require more clarification. Their approach doesn't seem to be novel enough. The experimental results and comparisons to other existing methods are inadequate.	2
"This work presents a new application of Koopman analysis for understanding neural sequence models.

However, it does not adequately present drawbacks of the current method (assuming globally linear dynamics), nor does it test the approach in settings where nonlinear computations are required."	2
"To summarize, the proposed method is interesting and could lead to several extensions. The English level is OK, and the writing is mostly clear. However, I believe that some of the descriptions (mainly in the results section) should be strengthened before the paper can be published. Moreover, I would expect a comparison to more baselines in the main text, like PCA or Kernel PCA. For these reasons, my recommendation is: marginally above the acceptance threshold.
I would be happy to raise my score if the authors could address the points I raised.
"	3
"Overall, I lean on the rejection side: the paper is not that novel techniques-wise in my opinion, and the insights on the applications need to be more developed and thorough.


UPDATE:

I read the other reviews and responses and my opinion is unchanged: The final response to my questions was not convincing overall in terms of the insights provided."	1
"I prefer to weak reject (marginally below the acceptance threshold) this paper due to:
- the work is incremental.
- the empirical evaluation is weak."	2
Overall, I do not think this paper addresses the uniform prior limitation of Lap-Rep. It is an ok paper if it positions itself in proposing a new representation learning framework. If so, experiments on more challenging environments are necessary. Therefore, I lean towards rejection.	3
"The contribution of the paper does not seem to be strongly connected to Laplacian RL but seems to propose an hierarchical temporal abstraction method for improving exploration. The result that the approximation scheme of Wu et. al does not work well if the sampling is biased around the starting state and thus, non-uniform is not too surprising.

Thus, the paper should discuss and compare its contribution to other exploration schemes based on intrinsic rewards. 
Furthermore, the authors should address the limitations of their approach w.r.t. the properties of the environment. "	3
